created_at,full_text
2025-09-02 08:03:54+00:00,"Sebutkan tuntutan ke 15 dalam 17 tuntutan tanpa nyontek postingan IG  Kalo anda tidak ingat, betul masalah utamanya disitu"
2025-09-02 02:10:40+00:00,Itu 2 lettu Angga Gimana si ndan klen  @mdrfhyt   @xathrya
2025-09-02 02:33:33+00:00,Yg kedua eksplanasi dari yg pertama adalah ndan
2025-09-02 06:10:16+00:00,"Bikinin, Bang yg versi 1 atau 3 seperti apa"
2025-09-02 01:54:03+00:00,"3 aja belum tentu di turutin .. -- 17+8 bagi gw sih kaya kejatuhan gopokan duit dalam mimpi ... ---- 3 hal ""pajak - kesehatan - pendidik "" itu aja harus bunuh""an dulu baru berubah 1 baris pasal .. kalo 17+8 berapa kantong mayat bisa kali ratusan..."
2025-09-02 01:16:56+00:00,termasuk yang ga jadi topik demo kemaren2 pun masuk
2025-09-02 03:42:55+00:00,"Benar. Gue juga sepakat ini. Banyak banget pokok persoalan berulang yang ga kena juga. Tapi ya udah deh, buat sekarang gitu dulu aja daripada ga gerak-gerak."
2025-09-02 03:01:33+00:00,Tritura 2025  1. Reformasi DPR besar besaran 2. Reformasi Partai Politik 3. Reformasi Sistem Perpajakan
2025-09-02 03:08:50+00:00,"1. Cabut RUU TNI, batalkan RUU POLRI + cabut semua aparat dari jabatan sipil, persempit tupoksi TNI/Polri  2. Sahkan RUU Perampasan aset, transparansi kekayaan dan aliran dana pejabat 3. Efisiensi anggaran yang berujung penurunan Objek & Tarif PAJAK, kurangi K/L, cabut jab wamen"
2025-09-02 02:56:43+00:00,"Jujur, menurut ane mending di""triturakan"" ke poin2 pokok yg jelas ""kasat mata"" dampaknya  Which is, klo per list 17+8, berarti yaa fokus ke poin 1, 2 (dua2nya terkait DPR n parpol, yg skrd jd spotlight utama) dan 5 (reformasi isilop)"
2025-09-02 12:56:19+00:00,"pas banget gua baru mau nyeletuk ginian, ternyata udah keduluan. apa gak ada yang mau bikin semacam slogan baru dengan tuntutan utama yang lebih fokus? atau udah keburu keambil sama yang sekarang? agak sayang kalo semangat perjuangan yang kemarin gak bisa dijaga momentumnya"
2025-09-02 01:23:17+00:00,"Kak, yaudah, langsung bikin singkatannya aja please. Ya Allah. please langsung ngasih masukan"
2025-09-02 03:27:47+00:00,Ini kali pack
2025-09-02 08:01:12+00:00,Masalah terlalu banyak dan banyak masalah dianggap genting
2025-09-02 04:45:48+00:00,"Udah tau negara males baca, malah dibikin  panjang"
2025-09-02 08:13:48+00:00,"jangan gitu, orang-orang pintar terpilih itu"
2025-09-02 01:20:26+00:00,ini diaaaaa
2025-09-02 07:20:33+00:00,"Klo kata gua sih satu poin, tegakkan Pancasila dan UUD1945 wkwk, itu semua kelakuan pemerintah melanggar prinsip pancasila, lihat aja keadilan sosial yang harus bayar dulu, kemanusiaan yang adil juga ga ada. Tuntutan bare minimum. Tapi rentan dijadiin propaganda fasis ama pmrnth"
2025-09-02 22:26:47+00:00,Gausah ikut ikutan kecuali emang niat hati mau redemption arc om
2025-09-02 03:56:12+00:00,ntar naq xtwiter pada mara2 nga kalo nyang maju perwakilan ke dewan yutuber inferior
2025-09-02 10:52:56+00:00,iya lg i feel like this jg honestly gw cuma repost aja & agree w/ everything w/o memaknai satu per satu krn negara ini sejelek itu & yang harus dibenerin lebih dari 17+8
2025-09-04 08:05:53+00:00,"KONFERENSI PERS TUNTUTAN 17+8   ""Kami tidak butuh nanti, kami tidak butuh janji, Kami ingin bukti konkret, kami ingin progress yang nyata, jadi kerjakan tuntutan tuntutan rakyat"" Abigail Muria.  ""Setiap nyawa yang hilang, setiap keluarga yang berduka, Setiap warga yang ditahan tanpa kejelasan adalah pengingat bahwa tuntutan ini bukan sekedar daftar poin. ini semua adalah aspirasi yang nyata karena itu 17+8 bukan hanya dipandang sebagai pekerjaan administratif saja tertapi sebagai panggilan untuk mengembalikan martabat dan keadilan bagi rakyat"" Fathia Izzati"
2025-09-04 08:16:40+00:00,FATHIA IZZATI MY IDOL YOU’RE THE BEST
2025-09-04 08:22:23+00:00,Makasih para pejuang suara rakyat.stay safe
2025-09-04 08:27:26+00:00,Meanwhile...  Gede ini nominal ngeBUZZnye. Auto rame diktiktok pasti. Bikin saingan buat pecah belah.  Tai juga lu den den
2025-09-04 08:12:19+00:00,"Tambahin dong, Hukum mati influencer yg dukung"
2025-09-04 09:43:59+00:00,"Benar! Rakyat berbicara bukan untuk jadi hiasan telinga, tapi untuk diperhatikan. Tuntutan itu bukan sekadar catatan demokrasi, melainkan perintah moral yang wajib dilaksanakan. Jangan tunggu besok—kalau bisa hari ini, ya kerjakan hari ini!"
2025-09-04 08:09:16+00:00,abis liat kak abigail di close the door. dan liat doi sekarang turun kakk you're best!!
2025-09-04 11:24:48+00:00,"Abigail keren sih. Eksekusi aja itu DPR-nya, suruh kerja habis-habisan kayak zaman romusa"
2025-09-04 08:29:36+00:00,"Sheeeesh, those pictures look so damn strong! Semangat semuanya yang bersuara, rakyat bersamamu!"
2025-09-04 09:18:01+00:00,"Enih pemerintah pasti nganggep nya buatan AI, kan ajg. Soalnya budiman kemarin bilang nya ""hasil AI"""
2025-09-04 08:06:43+00:00,Dari DPR/Pemerintah ada yg nemuin pendemo gak ?
2025-09-04 12:48:49+00:00,"Pergerakan dikabupaten kecil ini polisi2 dateng ke sekolah bersama guru2 ngecek hp anak2 karna katanya takut mereka terhasut ikut demo padahal disini sepi ngga ada demo apapun, sampe anak sd tau hoax kalo ngomongin demo nanti dicari polisi"
2025-09-04 10:24:16+00:00,TOLONG YAA INI PEMERINTAH JANGAN TUTUP MATA DAN KUPING. MASYARAKAT INDONESIA UDAH PINTER2 DAN KEREN BGTT KAYA GINI
2025-09-04 10:28:58+00:00,"Tuntutan lu-lu pade diulas tuh, Bennix konten kreator YouTube. Dan dapat tittle tuntutan kacangan. Alias tuntutan recehan, remeh temeh, cuman kulit ajah. Tonton sendiri dah, biar paham beda kelasnya yang sudah kenyang asam garam dengan yang masih berkutat di teori"
2025-09-04 13:58:27+00:00,"Perasaan rejim sekarang tu makin jauh dari pancasila dan semangat gotong royong tapi jadi jongos oligarki. Full support kapitalis, berasa jalanin negara kayak jalanin bisnis bukan bernegara"
2025-09-04 13:25:38+00:00,Tuntutan terpenuhinya 19 juta lapangan pekerjaan termasuk ke poin yang mana?
2025-09-04 14:07:21+00:00,Source:  http:// Kompas.com
2025-09-04 08:10:38+00:00,itu yang cowo jaket item topian siapa ya namanya? sering muncul di IG
2025-09-04 08:31:05+00:00,Mantap cair nasi rendang isi lengkuas
2025-09-04 10:04:42+00:00,"Coba begini sejak awal demo, tanpa harus ada 8+ korban jiwa, malah pada WFH atau kabur ke singapore/sydney"
2025-09-04 08:15:48+00:00,Ada jerhemy owen juga
2025-09-04 09:34:26+00:00,GOKIL ! JEROME TURUN!!!
2025-09-04 08:50:50+00:00,Mari kita roleplay jadi warga tiktok Kalian akan komen apa ketika melihat ini - - - -  yang menang nanti diisep  @BudiBukanIntel
2025-09-05 01:40:10+00:00,"Janji manis udah terlalu sering, rakyat butuh bukti. 17+8 = suara buat martabat & keadilan. Bukan PR administratif, tapi kewajiban moral yang nggak bisa ditunda"
2025-09-04 08:21:31+00:00,Stay safe guys
2025-09-04 08:12:31+00:00,kek kenal yang cowo pake topi itu siapa namanya btwmm
2025-09-04 15:25:10+00:00,@grok  akankah tuntutan itu dipenuhi oleh pemerintah?
2025-09-04 17:07:05+00:00,Ini aksi ada info nya ga sih atau ytta
2025-09-04 10:04:29+00:00,@pikaso_me
2025-09-04 10:04:06+00:00,@tweetpic
2025-09-04 13:17:01+00:00,ABIIII
2025-09-04 11:41:08+00:00,Terima kasih pejuang rakyat..
2025-09-04 11:01:47+00:00,kittendust my hero
2025-09-04 11:46:41+00:00,beauty with brain!
2025-09-04 11:15:40+00:00,Makin cinta gw sama Reality Club
2025-09-04 11:19:05+00:00,"Terimakasih buat para pejuang2 rakyat! Stay safe, jaga diri"
2025-09-04 12:01:08+00:00,chiaaaa my pretty girl
2025-09-05 02:12:15+00:00,"Pertama tahu Chia di 2016 ketika gak sengaja nemu video Youtube dia '21 Accent'. Setelah itu selalu ngikutin vlog-vlog-nya. Gak nyangka hari ini lihat dia ada di barisan perjuangan. Terharu, dan bangga."
2025-09-04 14:28:15+00:00,Abigail Muria cs
2025-09-04 08:59:39+00:00,waaah ada owen juga
2025-09-04 09:58:58+00:00,Tambahin juga turunkan harga BBM
2025-09-04 08:37:50+00:00,ada chia  @ketendangs
2025-09-05 02:49:26+00:00,"Tetap kawal dan jangan sampai ada  penokohan setelah ini, soalnya anggota DPR baru ""buka jalan"" kalo influencer yg turun, bukan grassroots"
2025-09-04 11:15:58+00:00,my love KITTENDUST!!!!!
2025-09-04 09:16:29+00:00,Demo hari ini selesai jam berapa yaa? Pengen ikut tapi baru pulang kerja jam 5
2025-09-04 08:23:25+00:00,Terima kasih untuk kalian yang sudah menyuarakan di sana!
2025-09-04 08:14:20+00:00,"Bang  @dhanuriza  , bang  @Bimo_KY  gak diajak?"
2025-09-04 13:58:53+00:00,ciaaaaaa
2025-09-04 08:23:18+00:00,Yang nyanyi2 mana bang
2025-09-05 13:27:48+00:00,Jadi harus pake pesohor dengan follower gede baru mau disamperin sama anggota dpr langsung?
2025-09-04 23:58:17+00:00,PENUHI TUNTUTAN 17+8 !!!! PENUHI TUNTUTAN 17+8 !!!! PENUHI TUNTUTAN 17+8 !!!! PENUHI TUNTUTAN 17+8 !!!!
2025-09-04 09:33:40+00:00,Ada video rerun nya gk?
2025-09-05 12:38:23+00:00,Tuntutan 17+8 ada reformasi total institusi polri nggak?
2025-09-04 10:31:54+00:00,h-1 nih yuk bisa yuk SKS
2025-09-04 09:49:18+00:00,Keren mas  @dhanuriza
2025-09-04 16:49:06+00:00,teh cia keren sekali
2025-09-04 08:25:20+00:00,"OWEENNN, the man you are"
2025-09-04 17:32:37+00:00,Bravo
2025-09-04 09:05:05+00:00,abigail & chia idolaku
2025-09-04 08:15:47+00:00,Disebut anak abah juga ya mereka? Nanya aja ini mah. Bukan ngajak ngeruntuhin rezim oslo.
2025-09-04 14:45:47+00:00,Luar Biasa Kalimat Kalimat Mereka
2025-09-04 08:18:33+00:00,CIA CIA CIA CIA
2025-09-04 09:24:08+00:00,KITTENDUST YOU ARE MY FOREVER IDOL
2025-09-04 08:32:06+00:00,Love you Chia
2025-09-04 08:26:48+00:00,Ayo public figure yang lain juga yuk turun. Kita bisa!
2025-09-04 16:04:40+00:00,Kok ak ga nemu poin turunkan gaji dpr
2025-09-04 09:03:43+00:00,Kittendust goated fr
2025-09-04 08:20:37+00:00,Kacung soros  mulai
2025-09-04 08:07:41+00:00,Idola bgt emang Abigail ini
2025-09-04 08:57:06+00:00,Abigail limuria
2025-09-04 08:12:49+00:00,semangat trus abang abangg
2025-09-04 09:02:55+00:00,dikerjain ya Dewan Perwakilan RAKYAT jgn hanya diterima
2025-09-04 09:52:27+00:00,AAAAK CHIA YES GURL
2025-09-04 15:52:42+00:00,adaa owen dah besttt
2025-09-04 10:16:32+00:00,Fathia Izzati my girlll
2025-09-04 08:41:05+00:00,nah ini org² pinter. yg di dalem gedung baru deh org² xxxxxx
2025-09-04 11:11:16+00:00,ini tadi siang kah?
2025-09-04 11:11:29+00:00,Kalo bener 17+8 ini di sahkan+realisasi kita bakalan rasain secercah atlantis itu di tanah air cuy
2025-09-04 08:14:58+00:00,btw yang pake kacamta itu bang ferry ya? kerennn
2025-09-04 08:14:26+00:00,btw banyak juga ya selebgram disana yang ikut
2025-09-04 08:14:13+00:00,KONFERENSI PERS nya semogaa berhasill dan lancar
2025-09-04 09:40:12+00:00,"Keren banget... Tapi kita selalu ingat hal2 yg terus terjadi di negeri Konoha ini. DAN ITU BERLANGSUNG TERUS MENERUS..!!! Akbar tanjung demo, jadi pejabat, korupsi. Budiman, Fahri, Fadli demo, jadi pejabat malah bangsat. Sekarang kaum muda malah langsung menjilat.. @psi_id"
2025-09-04 09:12:46+00:00,"They're the best part of Indonesia, better than stupid people like this!"
2025-09-05 03:58:45+00:00,Ecek ecek ini mah
2025-09-04 15:40:33+00:00,"Makanya, jadi rakyat itu yang BERPARAS RUPAWAN. Karena martabat dan keadilan ialah HAK bagi BANGSA PARAS RUPAWAN.  Salam Mewing"
2025-09-04 09:40:12+00:00,"Keren banget... Tapi kita selalu ingat hal2 yg terus terjadi di negeri Konoha ini. DAN ITU BERLANGSUNG TERUS MENERUS..!!! Akbar tanjung demo, jadi pejabat, korupsi. Budiman, Fahri, Fadli demo, jadi pejabat malah bangsat. Sekarang kaum muda malah langsung menjilat..@psi_id"
2025-09-08 06:54:57+00:00,"“Saya kira ini masuk akal,” ujar Presiden Prabowo Subianto, menjawab pertanyaan Narasi, sembari membaca naskah Tuntutan Rakyat 17+8 — daftar berisi 17 poin tuntutan jangka pendek dan 8 tuntutan jangka panjang yang dilayangkan kepada pemerintah untuk membereskan sejumlah hal, mulai dari kinerja parlemen, reformasi kepolisian, hingga isu ekonomi.   “Saya kira tidak boleh ada kriminalisasi demonstran. Demonstrasi dijamin oleh undang-undang. Berkumpul, menyatakan pendapat, itu sah. Tapi harus damai, sesuai dengan aturan. Jadi sebenanrya gerakan yang di luar jam 18.00 itu tidak sesuai aturan,” lanjutnya.   Narasi juga sempat menanyakan komitmen dan cara pemerintah untuk memastikan aparat bersikap proporsional dan sesuai prosedur dalam menghadapi aksi demonstrasi.   Dialog ini bagian dari pertemuan Prabowo dengan sejumlah pemimpin media di kediamannya di Padepokan Garuda Yaksa, Hambalang, pada Sabtu (6/9).  | Narasi Daily"
2025-09-08 07:40:21+00:00,"UU menjamin sampai malam hari, gak ada sampai jam 6 sore di dalam UU, itu aturan polisi aja. Demonstrasi masyarakat selalu damai, yang gak damai itu pemerintah, mereka pura-pura budek dan gak peduli, lalu kerahkan aparat."
2025-09-08 08:15:42+00:00,"Ah.,biasanya nyalahin antek antek asing"
2025-09-08 07:16:30+00:00,"harusnya ada poin mengenai calon independen (non-partai) bisa jadi anggota DPR, biar aktivis independen bisa masuk DPR tanpa berhutang ke partai tapi ke rakyatnya aja"
2025-09-08 09:36:49+00:00,"Jawabannya cari aman banget ya. Ga ada yang bisa dijadikan jaminan di semua omongan beliau yang cuma ""saya kira, saya kira"". Lagian pak, perihal aturan jam demo itu gak ada di UU, cuma berlaku di aturan polri aja"
2025-09-08 07:17:54+00:00,"Anggota DPR kenapa ga ada yang jadi terdakwa provokator ya pak  @prabowo   @ListyoSigitP , cuma kena sanksi doang gada yg terjerat hukum, padahal mereka itu pemicu awal sampai demo besar-besaran di seluruh negri bapak ini lho...heran saya sama tebang pilih khas bapak sekalian"
2025-09-08 07:11:29+00:00,Jawaban text book hanya jawaban text book kalau tidak ada tindakan.
2025-09-08 07:10:54+00:00,"Nanti, kalo Luthfi di ajukan ke bapak, jangan di terima ya pak, dia itu mau di tuker guling sama kaesang. Jadi rencana nya Mulyono (dg segala upaya + tipu daya nya) membuat luthfi naik jadi salah satu mentri nya bapak, lalu tempat luthfi di duduki sama kaesang."
2025-09-08 13:26:13+00:00,"Benarkah tak ada kriminalisasi? Tapi kenapa Dansatsiber TNI, Brigadir Jenderal (Brigjen) TNI Juinta Omboh (J.O) Sembiring mendatangi Polda Metro Jaya? Menurut Dansatsiber, ada dugaan pidana yang dilakukan Ferry Irwandi dan berencana mengambil langkah hukum. Salah apa Ferry?"
2025-09-08 09:56:54+00:00,"""saya kira""???wtf , pragmatis & pasif sekali setelah di demo berkali-kali. saya kasih contoh nih pak ""saya pastikan"" gitu atau ""saya akan lakukan"" gituu.   presiden itu hanya fungsi, fungsi nya yaitu penuhi dong tuntutannya 17+8, ini bukan ""prabowo"" yg dicecar"
2025-09-08 13:08:10+00:00,Coba lihat ini  maksudnya apa  @Puspen_TNI ???  @prabowo
2025-09-08 07:12:53+00:00,"Saya cuma mau bilang, bikin program itu yg bagus lah, sustainable...kokoh pondasinya , impact-nya luas kan kasih makan anak anak ...kalo cuma puas dengan bohong gratis gratis... Hadeuuh ... Anak anak sekolah Indonesia saat ini dalam posisi wabah kelaparan ???"
2025-09-08 08:17:43+00:00,"Aduh prabs udah tua gituu, sama dengan pemikirannya yg masi kolot"
2025-09-08 09:29:21+00:00,"Dia lupa apa ya kalau dia Presidennya? Dia ga ngerti apa kalau semuanya itu kuncinya di dia? Dia paham ga sih kalau dia bilang ""jalan!"" Maka semua kabinet dan DPR akan tunduk dan patuh? Itu kalau dia ga takut dengan kaisar solo"
2025-09-08 07:26:50+00:00,"Keluar ruangan, balik ke stelan pembohong gendut lagi"
2025-09-08 07:02:09+00:00,tempo di undang gak mbak?
2025-09-08 09:40:30+00:00,Baru di sini gw liat muka prabowo pusing..selamat datang di realita pak. Jd Presiden ga cm omon2 pidato dng semangaat membara tp menyelesaikan masalah dng tepat dan cepat itu yg kami harapkan dari bapak
2025-09-08 11:56:48+00:00,"Apakah bisa kita menafsirkan bahwa, informasi seperti yg disampaikan mba najwa dan mendapatkan respon langsung, tidak ada yg memberikan lebih dulu ke Presiden? Jika mungkin demikian, jikalau mungkin, masa info tentang 17+8 yg ramai di media tidak sampai ke sekeliling RI 1 ya ?"
2025-09-08 07:31:22+00:00,"Pak, rakyat it cm mau mnt pejabat itu benar2 melakukan pekerjaannya, jgn cm mau menjabat saja tp tdk ada kemakmuran dan keadilan yg dirasakan rakyat. Lihat skandal pertamax oplos, beras oplos, skrg apa lanjutan-ny? Ini sudah sngt merugikan rakyat, hukumanny thdp pelaku apa pak?"
2025-09-08 08:23:59+00:00,Alim dan pintar kita semua miliki.  Satu tak pernah di pakai #ADAB Pimpinan bagaimana adab dlm hal pertanggung jawaban.  Rakyat bagaimana adab yg miliki kesabaran.  Alim berkata kurang sabar Pintar berkata bansos mbg Hanya rakyat yg diminta punya adab.
2025-09-08 09:32:18+00:00,@grok  siapa menteri baru 5 orang yg baru diangkat Prabowo
2025-09-08 08:46:31+00:00,"jangan percaya orang yang kalo ngomong ditambahin, ""ya, kan.."" di tiap akhir kalimat. itu nandain orang itu butuh validasi ke orang yang dia ajak ngobrol kalo omongannya tuh masuk akal/bisa dipercaya.  lu pada juga punya temen pembohong yang sering bilang gitu pasti. ya, kan?"
2025-09-08 07:24:37+00:00,Saya kira bla....bla...bla... Saya kira mulu..
2025-09-08 07:48:25+00:00,Pak Pres : SAYA KIRA . Wapres : LUAR BIASA SEKALI
2025-09-08 07:44:00+00:00,Ada tuntutan jangka panjang Ada juga tuntutan jangka pendek. Media kira prabowo bisa bertahan 10 th lagi??
2025-09-08 07:56:14+00:00,Mas bowo.. mas bowo... Omon - omon aja kamu !
2025-09-08 15:56:32+00:00,Semakin jelas kalau beliau tidak mau mendengarkan mulut rakyat & tidak peduli dengan rakyat. Rakyat hanya dianggap sebagai data di atas kertas oleh beliau.
2025-09-08 15:47:13+00:00,Masuk akal jare....
2025-09-08 14:30:23+00:00,"Di analisa sy pribadi, ada dua institusi yang menggoyang Prabowo, polri dan TNI, khusus di TNI itu terbagi menjadi 2 kubu. Satu kubu ternakan dari termul kalo sy ambil istilah Aidit, mereka perwira2 berpikiran maju yang sudah terdoktrin oleh mulyono"
2025-09-09 13:32:23+00:00,bpk ini adalah saksi hidup demonstran th 98
2025-09-08 09:29:29+00:00,"Ah membosankan,,, ndak ada tanggapan,, dan rakyat jengah."
2025-09-08 11:55:18+00:00,Awokwokwok... Jurnalisnya kelihatan ketakutan klo mau ngomong pedas...
2025-09-08 08:03:46+00:00,Dlu demo damai berjilid -jilid dikatain radikal pak.
2025-09-08 08:38:15+00:00,Hati2 gimmick pencitraan
2025-09-08 17:15:37+00:00,@mydazeae
2025-09-09 01:30:44+00:00,"Ya Demonstrasi Akan Berhenti sebelum Jam 18.00 Pak.  Kalau sebelum Jam 17.00 ditemuin.  Ya Selama Ini kenyataanya dilapangan, Demo Damai, Ramai Banyak Yang Nonton dan Ngak Dapat apa apa.  Sementara Kalau terjadi Rusuh besar, baru ada Tanggapan dari pemerintah."
2025-09-08 08:02:07+00:00,Zionist
2025-09-09 15:36:19+00:00,Pak  @prabowo  anda bukan salah satu orang yg takut dgn RUU Perampasan asset yg akan merampas asset para koruptor kan???  jika bukan salah satu dari mereka Lakukan percepatan RUU tsb
2025-09-09 06:48:19+00:00,"""tp hrs damai""  Inilah masalahnya, pak Presiden  @prabowo . Demonstran dtg ke lokasi unras tentu sdh komitmen utk melakukan aksi dg damai, nmn ketika dihadapkan dg aparat yg berdiri dg peralatan lngkp, unit rantis & barikade kawat berduri, provokasi penyusup mk keadaan dpt berubah."
2025-09-08 13:52:46+00:00,"Saya kira saya kira, km jangan mengira ngira"
2025-09-09 14:05:20+00:00,Bpak ini matanya masih normal ? Ngga pake kacamata baca pak ? Bapak beneran baca kah ?
2025-09-09 09:40:54+00:00,"Demonstrasi harus damai,kata kata sakti pejabat publik kita. Noh lihat,tiap kamis ada orang demonstrasi damai diacara kamisan dan GAK PERNAH DIDENGAR!!!!"
2025-09-08 11:47:42+00:00,Yg terhormat bapak Prabowo. Sebaiknya bapak ganti circle deh pak. Sama circle yg ini bapak tuh kaya ga dikasih info jelas makanya saban pidato ngaco mulu.
2025-09-08 09:12:06+00:00,Si gendut perlu belajar interpretasi hukum biar omongannya ngga malu-maluin.
2025-09-08 16:10:44+00:00,This man is “isuk dele sore tempe awan kimchi” tergantung dia lg ngomong ama siapa
